period,duration,depth,planet_radius,disposition,semi_major_axis,source,star_radius,teff,logg
3.2588316,,,12.8714868,,,TESS,0.817114,5387.06,4.58431
2.7908285,,,16.7559488,,,TESS,1.4707,6635.91,4.24728
2.191342,,,2.301946,,,TESS,0.720126,4384.23,4.438
17.4756122,,,2.65592,,,TESS,0.84,5387.2,
23.1438551,,,13.2171669,,,TESS,1.06356,5356.0,4.38
6.32668,,,2.2901554,,,TESS,0.975383,5673.0,4.46318
714.6970956,,,2.491011,,,TESS,1.12577,6324.0,4.37047
2.53405,,,26.5362,,,TESS,1.65,6497.8,4.17
721.5622191,,,4.5521238,,,TESS,0.968886,6294.0,4.53886
33.6356252,,,2.3945586,,,TESS,0.821642,5614.0,4.60434
63.1448519,,,2.8828549,,,TESS,0.702045,4152.0,4.55825
271.938639,,,3.5295923,,,TESS,1.5819,5490.04,4.02198
0.8706763,,,6.52133,,,TESS,1.47,6121.0,4.16573
49.1077047,,,12.3506372,,,TESS,0.72245,4358.0,4.55296
42.8289152,,,8.539416,,,TESS,0.289034,3090.0,4.93803
14.3540583,,,2.8052104,,,TESS,0.86465,5142.48,4.50291
10.2829583,,,2.7186716,,,TESS,0.894563,5700.0,4.54131
3.990679,,,2.7025526,,,TESS,1.02672,6153.0,4.48335
13.0780555,,,3.3632641,,,TESS,1.02672,6153.0,4.48335
0.8185672,,,4.1552603,,,TESS,0.18,31000.0,5.59998
2.6857229,,,2.8622325,,,TESS,1.06715,5978.0,4.42301
22.0933922,,,9.7603293,,,TESS,1.75449,6798.4,4.11
3.6022377,,,1.1671855,,,TESS,0.242091,3266.0,4.99716
5.0256637,,,1.4655752,,,TESS,0.518021,3782.0,4.72167
10.7387039,,,1.7168904,,,TESS,0.518021,3782.0,4.72167
0.3181853,,,1.78228,,,TESS,0.75,4242.23,4.5065
5.0872348,,,17.9284,,,TESS,3.02,8972.0,3.83
8.9299483,,,12.6566078,,,TESS,0.777586,4379.0,4.49
8.8346147,,,2.5385619,,,TESS,0.968041,5991.0,4.50886
11.0696104,,,2.5924247,,,TESS,0.968041,5991.0,4.50886
15.3886607,,,2.5382638,,,TESS,1.0623,6101.0,4.44514
15.0758735,,,2.41942,,,TESS,1.01,5744.71,4.44026
3.8361623,,,6.2369926,,,TESS,0.84738,4910.0,4.60108
2.6672418,,,8.5917,,,TESS,0.77,4432.0,4.5
11.1878978,,,10.1018,,,TESS,1.07,5721.0,4.39
18.6224802,,,12.759,,,TESS,0.99,5654.5,4.44
16.3764188,,,4.23355,,,TESS,1.24,6397.0,4.36
10.6936683,,,12.2512,,,TESS,1.14,5820.0,4.34
3.6749802,,,11.714,,,TESS,0.72,5134.0,4.66
3.439221,,,6.2369,,,TESS,0.87,5053.0,4.48
8.115667,,,5.8543726,,,TESS,1.35175,6200.0,4.25
6.0142432,,,2.96676,,,TESS,0.85,5575.0,4.58
1.0451165,,,6.13091,,,TESS,1.52,5921.2,4.11
4.1876154,,,13.9002369,,,TESS,1.23733,6675.0,4.20094
1.5090806,,,14.3177,,,TESS,0.84,4674.0,4.46
8.8085782,,,,,,TESS,,,
4.7034187,,,2.58065,,,TESS,0.69,4481.0,4.6
5.2916448,,,10.1289,,,TESS,0.75,4397.1,4.56
3.0002713,,,12.4821,,,TESS,1.26,5902.3,4.27
3.6831574,,,12.4845,,,TESS,1.66,6304.0,4.09
2.9093856,,,12.8688,,,TESS,0.59,3666.0,4.66
17.9450925,,,13.3791,,,TESS,1.01,5681.0,4.44
1.0049552,,,5.19137,,,TESS,0.42,3210.0,4.81
0.2476684,,,5.81442,,,TESS,0.75,4886.0,4.59
1.734422,,,4.24151,,,TESS,0.94,5890.0,4.48757
15.5014296,,,10.8287,,,TESS,0.36,3382.0,4.87
17.1470323,,,5.37173,,,TESS,1.13,5689.0,4.34
6.6132132,,,15.5423,,,TESS,1.58,6110.0,4.1
4.8667353,,,16.8337,,,TESS,1.03,5383.0,4.38
4.2430633,,,12.965,,,TESS,1.53,5595.0,4.07
3.5779775,,,2.15124,,,TESS,0.61,3991.0,4.67
13.291966,,,8.65633,,,TESS,0.9,5042.0,4.45
4.0589926,,,5.84962,,,TESS,0.99,5556.0,4.44
4.7743169,,,12.3583,,,TESS,1.18,5549.0,4.29
6.8170909,,,7.4200144,,,TESS,1.25717,4955.0,
3.3252703,,,11.5039006,,,TESS,0.596801,3724.0,4.68255
17.4314043,,,9.8169,,,TESS,1.08,5923.0,4.4
3.0421828,,,14.5498,,,TESS,1.0,5582.5,4.43
6.7934811,,,15.1938,,,TESS,1.92,6121.0,3.94
3.0929206,,,11.6629,,,TESS,1.43,5787.4,4.15
6.4879123,,,16.7425,,,TESS,1.73,6782.0,4.13
7.0308254,,,3.61495,,,TESS,0.9,5516.0,4.51
7.9461192,,,13.6973,,,TESS,1.38,5416.0,4.13
3.313358,,,14.6999,,,TESS,1.87,6209.0,3.97
7.7688831,,,11.4556,,,TESS,1.14,5851.0,4.35
2.4337374,,,8.67796,,,TESS,0.74,4294.3,
13.6308024,,,3.5493962,,,TESS,1.00528,6114.0,4.5101
11.5341529,,,6.82739,,,TESS,1.51,6356.0,4.18
8.5725884,,,10.4135,,,TESS,1.5,5807.0,4.11
4.0519584,,,10.7206,,,TESS,1.12,5147.0,4.28
1.9113216,,,10.1581,,,TESS,1.05,4578.0,4.25
5.629318,,,14.4974,,,TESS,1.53,5885.0,4.1
35.7861915,,,13.2073,,,TESS,0.85,5755.0,4.59
4.1249095,,,10.7709,,,TESS,1.44,6007.5,4.16
5.0274739,,,13.8852,,,TESS,2.12,5178.0,
4.2333233,,,12.5093,,,TESS,1.14,5696.0,4.33
10.1766089,,,11.0026,,,TESS,1.19,5452.0,4.26
12.1914558,,,4.6131319,,,TESS,0.840971,5418.0,4.57259
2.2964514,,,,,,TESS,,4391.0,
8.5821795,,,9.30439,,,TESS,1.1,5818.0,4.38
3.121702,,,14.8115,,,TESS,1.29,5944.0,4.25
5.1155806,,,13.6976,,,TESS,1.71,6349.0,4.07
2.6875966,,,13.3886,,,TESS,2.24,5885.0,3.77
11.9140328,,,9.89059,,,TESS,1.77,5359.0,4.08
735.982363,,,12.541,,,TESS,1.01,5309.0,4.41
0.4709937,,,14.5973,,,TESS,1.47,6719.0,4.26
3.3560085,,,15.1419,,,TESS,1.27,5906.0,4.26
6.2397532,,,7.89594,,,TESS,0.5,5956.9,
3.5857076,,,15.8525901,,,TESS,1.34556,6400.0,4.34435
1.4798437,,,8.37272,,,TESS,1.5,5475.0,4.07
3.7081082,,,13.6266,,,TESS,3.56,5337.0,
8.8720052,,,8.76898,,,TESS,1.31,5626.0,4.2
2.9532479,,,,,,TESS,,7076.3,
7.9144674,,,14.5746,,,TESS,1.0,5431.0,4.42
6.4274159,,,12.9491,,,TESS,1.58,6227.0,4.12
5.2376102,,,16.2444,,,TESS,2.59,7666.0,3.87
4.1583367,,,16.0152,,,TESS,1.55,8131.7,4.35
5.1409029,,,8.29803,,,TESS,1.07,6282.4,4.47
14.3953055,,,11.615,,,TESS,0.77,4850.0,4.56
0.5682596,,,24.8489,,,TESS,0.5,3294.0,4.438
3.7810832,,,15.3456,,,TESS,1.59,6364.0,4.14
4.0086493,,,7.2935622,,,TESS,0.77199,4779.0,
10.8910909,,,10.6208,,,TESS,1.61,6619.0,4.17
3.6590997,,,14.6976,,,TESS,1.58,6624.0,4.18
3.572359,,,3.43709,,,TESS,0.92,5730.0,4.52
2.0763072,,,12.6426,,,TESS,0.95,5805.0,4.5
4.2971136,,,14.1426,,,TESS,0.85,5203.0,4.53
7.151653,,,22.4773,,,TESS,1.14,5635.0,4.32
6.0879495,,,12.8134,,,TESS,0.66,3971.0,4.6
6.9279673,,,9.55039,,,TESS,1.04,5950.0,4.44
1.5732848,,,14.7247524,,,TESS,1.09539,5400.0,4.38782
4.0681112,,,9.75584,,,TESS,1.78,7070.0,4.13
1.4553693,,,13.4308,,,TESS,1.25,6344.5,
1.8911553,,,21.7999,,,TESS,1.01,5711.0,4.44
5.3054422,,,17.4742,,,TESS,1.27,6473.0,4.35
6.2356356,,,9.02698,,,TESS,1.76,5854.0,3.97
3.541053,,,,,,TESS,,,
2.8564778,,,21.5886,,,TESS,1.65,5777.0,4.02
9.3202467,,,7.8768,,,TESS,1.67,5916.0,4.02
4.6498719,,,16.6839,,,TESS,1.78,9056.0,4.3
8.1703609,,,22.3829,,,TESS,2.1,8190.0,4.438
2.5167257,,,12.9083148,,,TESS,0.982638,5403.0,4.50146
5.7728793,,,,,,TESS,,,
2.4849639,,,14.0194,,,TESS,1.6,6252.0,4.11
4.1034672,,,10.5038,,,TESS,1.27,6753.0,4.39
6.2185453,,,19.4459,,,TESS,2.14,7968.0,4.06
4.8013522,,,14.2355,,,TESS,2.11,6399.9,3.9
4.413935,,,13.3105,,,TESS,1.28,5972.0,
7.5395871,,,4.39334,,,TESS,0.78,5223.0,4.6
5.2192426,,,3.8343,,,TESS,0.99,5688.0,4.45
4.1018859,,,13.8992,,,TESS,1.31,6327.7,4.3
1.3832999,,,16.4864,,,TESS,1.16,5786.0,4.33
8.2617663,,,2.3414536,,,TESS,0.6194,4105.0,4.60015
3.2141617,,,11.8959,,,TESS,1.72,7137.0,4.17
3.6014534,,,,,,TESS,,,
5.0467874,,,9.9097,,,TESS,1.08,6252.0,4.45
5.3970484,,,11.7601,,,TESS,2.24,5996.0,3.78
3.6307276,,,14.0586,,,TESS,1.25,6350.0,4.35
22.7273078,,,19.0824,,,TESS,1.98,6243.0,3.93
8.0823172,,,15.2282,,,TESS,0.98,5351.5,
2.0804611,,,11.5464,,,TESS,1.6,6434.0,4.14
5.7627112,,,15.7774,,,TESS,1.48,6589.0,4.24
9.6578504,,,9.98401,,,TESS,2.09,5557.0,3.79
3.0629783,,,14.5105081,,,TESS,2.05,7691.0,4.11671
7.7223185,,,,,,TESS,,8539.7,
3.7863767,,,9.94411,,,TESS,2.16,6892.9,3.95
4.3591525,,,3.61577,,,TESS,1.2,5866.0,4.3
5.8679992,,,14.2889,,,TESS,2.16,7054.0,3.96
1.6025971,,,10.4975,,,TESS,0.95,5164.0,4.43
16.3734954,,,,,,TESS,,5809.3,
1.9326573,,,10.5088307,,,TESS,0.861743,4909.0,4.47
2.7319222,,,13.2415,,,TESS,2.08,5473.0,3.79
7.2644599,,,15.0763,,,TESS,1.64,6617.0,4.15
2.8636452,,,,,,TESS,,8675.5,
2.9444273,,,12.7921539,,,TESS,0.88727,5150.0,4.55754
1.9491813,,,15.8333,,,TESS,1.36,6472.0,4.29
6.0049484,,,12.6954,,,TESS,1.26,6373.5,4.26
2.8894603,,,13.0354,,,TESS,0.97,5604.0,4.46
1.7454828,,,14.1453349,,,TESS,1.4871401,6674.0,4.24
8.6000244,,,4.55822,,,TESS,1.14,5700.8,4.33
2.4732088,,,15.4982,,,TESS,1.87,6643.0,4.04
10.4137997,,,10.0431,,,TESS,1.2,6079.0,4.33
2.9588764,,,14.8585,,,TESS,1.13,6041.0,4.38
3.8074213,,,15.4202705,,,TESS,1.56375,5296.0,4.01
10.7490194,,,11.4707,,,TESS,1.14,5424.0,4.3
2.921685,,,19.091127,,,TESS,1.37266,6332.0,4.26074
4.6942884,,,16.4932,,,TESS,2.03,6400.0,3.93
1.9055614,,,,,,TESS,,6071.0,
3.7244324,,,,,,TESS,,7759.0,
6.7519508,,,19.5004,,,TESS,1.69,8297.0,4.29
3.3583921,,,8.84831,,,TESS,0.91,5177.0,4.46
6.4311106,,,11.4436,,,TESS,1.45,6741.0,4.27
5.6984189,,,10.8479,,,TESS,1.74,7528.0,4.2
3.5037708,,,13.0482,,,TESS,1.42,6107.0,4.19
4.3930669,,,14.0261,,,TESS,1.32,6328.0,4.3
7.5002702,,,11.2467,,,TESS,1.14,5644.0,4.32
2.7817379,,,12.6841023,,,TESS,1.02095,5600.0,4.4291
1.6102435,,,16.8320485,,,TESS,1.48651,6080.2,4.15
4.2809767,,,13.0113,,,TESS,1.49,5964.0,4.13
8.4481666,,,10.2494,,,TESS,1.05,5826.1,4.42
3.4658629,,,15.0462,,,TESS,1.49,6688.0,4.24
3.5658043,,,13.7385,,,TESS,1.4,6214.0,4.23
2.7431176,,,,,,TESS,,7143.0,
3.5775958,,,15.3215,,,TESS,1.61,6355.0,4.12
2.9922495,,,20.032,,,TESS,1.55,5932.0,4.09
5.5261155,,,9.00518,,,TESS,0.84,4824.0,4.48
4.0234634,,,12.891,,,TESS,1.45,6678.0,4.26
6.8659582,,,2.8144915,,,TESS,1.5000401,6212.63,4.438
4.3229915,,,7.54314,,,TESS,1.37,6121.0,4.25
3.251269,,,,,,TESS,,4883.7,
1.7131374,,,6.86542,,,TESS,1.08,5843.0,4.39
8.4516737,,,8.2562,,,TESS,1.48,5782.9,4.11
5.0648401,,,8.28506,,,TESS,2.62,6675.0,3.75
8.9981735,,,9.52189,,,TESS,1.22,5444.0,4.24
8.4476983,,,4.97976,,,TESS,1.13,5902.0,4.36
17.6868627,,,8.80381,,,TESS,0.77,4496.0,4.52
1.4700596,,,16.1051,,,TESS,2.12,6308.0,3.88
4.4722598,,,9.0734924,,,TESS,1.4818799,6211.0,4.18
10.3311664,,,11.9428,,,TESS,1.73,5760.0,3.97699
2.4162514,,,14.6399,,,TESS,2.1,6688.0,3.95
0.9828259,,,21.8486399,,,TESS,5.2980399,4959.0,
3.3138453,,,8.15594,,,TESS,1.36,6153.0,4.24
4.0492184,,,,,,TESS,,,
5.545745,,,15.8197,,,TESS,1.05,5706.0,4.41
8.9727235,,,13.0195,,,TESS,1.21,5605.0,4.27
11.2473628,,,15.7487,,,TESS,1.53,6141.0,4.14
3.190373,,,12.0669,,,TESS,0.6,3722.0,4.65
2.6006996,,,8.8613965,,,TESS,1.1433901,6673.0,4.47
1.5889429,,,14.0293,,,TESS,0.8,5150.0,4.57
10.8717,,,9.098964,,,TESS,0.488,3692.0,4.78092
27.1358856,,,10.9270095,,,TESS,1.33332,6315.0,4.28
5.469359,,,12.6725,,,TESS,1.61,7182.0,4.23
4.4712213,,,15.8899,,,TESS,1.71,7586.0,4.22
3.7260939,,,13.5887921,,,TESS,0.9975,5736.0,4.45
5.124162,,,13.6708,,,TESS,1.65,5750.0,4.01
2.8183053,,,,,,TESS,,,
5.9730504,,,13.7408,,,TESS,1.41,6137.0,4.2
736.5601487,,,13.9475,,,TESS,1.31,5895.4,
19.0286016,,,8.13514,,,TESS,0.81,4733.0,4.5
0.9855374,,,10.8393,,,TESS,1.76,6198.4,4.02
4.3780807,,,15.1767346,,,TESS,1.79224,5570.0,4.01069
7.6945481,,,,,,TESS,,4875.8,
2.6375869,,,16.5853,,,TESS,2.9,6196.0,3.59
2.7805098,,,8.80341,,,TESS,0.68,3949.0,4.59
3.6520005,,,12.1216,,,TESS,1.69,7194.0,4.19
3.118166,,,8.60632,,,TESS,1.15,5218.8,4.27
5.1953991,,,13.6454,,,TESS,1.82,6047.0,3.97
5.1035091,,,13.7067,,,TESS,2.07,8086.0,4.1
4.4644761,,,8.09695,,,TESS,1.7,7013.0,
0.760019,,,7.2902589,,,TESS,1.65999,5690.2,4.0
13.3441946,,,,,,TESS,,4866.9,
4.728681,,,8.96336,,,TESS,0.9,4425.0,4.57
2.3992876,,,4.05839,,,TESS,1.15,6536.0,4.45
9.6284672,,,11.9294,,,TESS,0.88,5388.3,4.53
5.3374045,,,16.5532,,,TESS,3.01,5064.7,
8.3548746,,,10.7025,,,TESS,1.63,6643.0,4.16
4.5425274,,,11.925,,,TESS,1.28,7333.0,4.45
4.21909,,,12.0136223,,,TESS,2.02385,5367.0,3.79
1.0638184,,,4.08617,,,TESS,0.73,4963.0,4.63
7.0465721,,,,,,TESS,,4332.6,
3.7235407,,,18.0478848,,,TESS,1.54879,7492.0,4.29
3.0617364,,,8.08218,,,TESS,0.98,6783.0,4.62
1.2667147,,,8.31491,,,TESS,1.87,6084.0,4.28965
7.6778159,,,17.73,,,TESS,1.19,5938.0,4.32
21.6091483,,,2.134,,,TESS,1.15,5967.0,4.36
7.2307407,,,13.364,,,TESS,1.43,7747.0,4.39
7.2333744,,,9.46193,,,TESS,0.89,5508.0,4.53
3.9230475,,,9.13123,,,TESS,1.28,5620.0,4.23
7.5872202,,,16.4426,,,TESS,2.21,6419.0,3.86
14.4896397,,,7.558,,,TESS,0.35,3376.0,4.87
1.8881146,,,13.7957,,,TESS,1.42,6309.0,4.23
1.7509117,,,16.6835695,,,TESS,0.443812,3333.0,4.79
7.1878971,,,18.372,,,TESS,0.97,5144.9,4.4
1.7447031,,,0.591815,,,TESS,0.43,3445.0,4.85243
1.5229985,,,8.99483,,,TESS,0.35,3237.0,4.87
3.4321678,,,9.36413,,,TESS,2.22,6176.0,3.82
,,,9.93012,,,TESS,0.91,5427.9,4.49
12.4856615,,,12.2535,,,TESS,0.45,3473.0,4.78
5.2410982,,,9.54095,,,TESS,1.12,6119.0,4.4
1.2655205,,,11.3966,,,TESS,1.41,5243.0,4.1
4.1059615,,,9.32533,,,TESS,1.32,6524.0,4.32
2.835273,,,11.2429,,,TESS,1.83,6996.0,4.1
3.5164369,,,22.1885,,,TESS,2.57,4395.0,
3.0978928,,,,,,TESS,,5962.0,
24.3321784,,,2.727569,,,TESS,1.0083,5450.0,4.40968
7.4144849,,,,,,TESS,,5450.0,4.40968
1.8119168,,,8.20112,,,TESS,0.96,6146.0,4.54
1.7687528,,,19.8865,,,TESS,1.56,6176.0,4.12
1.7125104,,,9.77984,,,TESS,2.52,7938.0,3.92
0.8313018,,,6.57285,,,TESS,1.1,5983.0,4.4
2.2866856,,,14.738,,,TESS,2.41,8277.0,3.98
9.7929019,,,10.6608,,,TESS,1.33,6322.0,4.28
4.1379542,,,,,,TESS,,,
5.2220526,,,12.0807,,,TESS,1.67,6718.0,4.15
4.728422,,,13.0542,,,TESS,1.18,5655.8,4.29
5.3763108,,,9.71605,,,TESS,1.53,6543.0,4.2
1.1979996,,,1.2107339,,,TESS,0.354529,3332.0,4.91528
3.4717583,,,15.0586,,,TESS,1.43,6549.0,4.26
4.4158835,,,11.2662,,,TESS,2.03,5306.0,3.78
4.4360402,,,11.7883,,,TESS,1.39,6633.0,4.29
4.4967355,,,10.7052,,,TESS,1.53,6534.0,4.2
1.5300843,,,,,,TESS,,5951.0,
6.9392854,,,,,,TESS,,,
3.251249,,,19.6899,,,TESS,1.66,6951.0,4.18
5.1873583,,,12.2426,,,TESS,1.96,7868.0,4.13
9.4185437,,,8.08768,,,TESS,1.58,6243.0,4.12
1.895234,,,,,,TESS,,3525.0,
3.6466612,,,13.2844134,,,TESS,1.35672,6096.0,4.21513
3.0471275,,,15.718004,,,TESS,1.60466,6823.0,4.19
2.4498012,,,,,,TESS,,,
4.516649,,,11.1801,,,TESS,1.4,5850.0,4.17
7.3262605,,,,,,TESS,,4884.2,
3.5611222,,,12.6024,,,TESS,1.76,5260.0,
8.9641788,,,11.2056,,,TESS,1.77,6956.0,4.12
5.1609259,,,10.5964,,,TESS,1.6,7102.0,4.23
4.3066915,,,11.6239,,,TESS,1.23,6618.0,4.4
2.7652293,,,3.48557,,,TESS,0.64,3830.0,4.62
2.3908076,,,14.4175,,,TESS,1.77,7228.0,4.15
2.8106013,,,15.9952263,,,TESS,1.34004,6304.0,4.35913
7.6650157,,,14.8051,,,TESS,1.68,6085.0,4.04
16.0462248,,,10.789,,,TESS,1.23,5295.9,4.22
4.1934945,,,9.49438,,,TESS,1.63,5541.0,4.01
4.9142901,,,12.5243,,,TESS,1.7,8065.0,4.27
2.4118274,,,19.2999,,,TESS,1.92,8765.0,4.21
11.1378464,,,13.1836,,,TESS,1.56,5809.0,
11.9768241,,,8.81618,,,TESS,1.09,6059.0,4.41
3.3405202,,,,,,TESS,,5108.1,
19.7112002,,,9.99929,,,TESS,1.59,6636.0,4.18
11.6484665,,,16.0778778,,,TESS,1.99518,6496.0,4.64
3.3326812,,,14.4797,,,TESS,1.11,5645.0,4.37683
5.506691,,,14.6366494,,,TESS,1.01161,5277.0,4.38
4.4573401,,,13.5074,,,TESS,1.54,7514.0,4.3
7.4105517,,,18.0468,,,TESS,0.89,5546.0,4.53
6.5430693,,,4.75554,,,TESS,0.76,4689.0,4.55
10.5988743,,,12.6054,,,TESS,1.04,5809.9,4.42
3.3362143,,,,,,TESS,,,
4.1197036,,,9.06392,,,TESS,1.79,5848.8,3.96
4.7738904,,,13.3725,,,TESS,1.35,6681.0,4.33
6.5329169,,,7.59526,,,TESS,1.39,5698.0,4.15
3.6470909,,,16.5056,,,TESS,1.58,6050.0,4.09
3.1220166,,,14.3229397,,,TESS,1.72958,6280.0,4.08133
2.5245706,,,13.3195,,,TESS,1.66,6687.0,4.15
3.4975869,,,13.5654,,,TESS,1.69,6987.0,
7.5492321,,,,,,TESS,,5295.2,
12.9175271,,,9.95556,,,TESS,1.34,5501.0,4.17
3.1467665,,,,,,TESS,,8232.0,
3.9511085,,,15.9780798,,,TESS,1.37614,5933.0,4.19
6.809144,,,10.1542,,,TESS,2.2,6464.0,3.87
0.8166936,,,10.8868,,,TESS,1.97,5951.0,3.89
2.7792649,,,12.48,,,TESS,2.08,7544.0,4.05
2.5547255,,,13.5829,,,TESS,0.99,4956.0,
5.944441,,,4.4955906,,,TESS,0.811865,4383.0,4.56546
6.7789159,,,5.88108,,,TESS,1.16,5804.0,4.33
6.7635161,,,,,,TESS,,4847.4,
3.9417247,,,11.7599,,,TESS,2.3,4900.9,
5.3861006,,,,,,TESS,,5623.3,
2.8013515,,,12.9252,,,TESS,1.67,7518.0,4.23
17.4219809,,,16.1019557,,,TESS,1.36695,6282.0,
4.7750178,,,15.088,,,TESS,1.53,7121.0,4.27
5.0414219,,,11.6667,,,TESS,2.5,5838.0,3.66
2.913692,,,13.5499,,,TESS,0.97,5816.0,4.49
9.1717558,,,7.49243,,,TESS,1.08,7513.5,
1.7018818,,,1.96356,,,TESS,0.8,4985.0,4.67
25.8663869,,,6.7555369,,,TESS,1.17513,5418.7,
3.5569996,,,10.8822,,,TESS,0.78,4440.0,4.49
7.9248476,,,7.01304,,,TESS,1.22,6274.0,4.35
8.0176705,,,8.9733,,,TESS,0.78,4353.0,
4.075051,,,9.4389,,,TESS,0.87,5674.0,4.56
1.6500255,,,18.0511,,,TESS,1.15,6449.0,4.44
1.819376,,,11.1303,,,TESS,1.53,7567.0,4.31
4.1400273,,,12.7772,,,TESS,1.85,6639.0,4.05
0.4722347,,,7.34189,,,TESS,1.1,5827.0,4.37
1.7819156,,,17.5347,,,TESS,1.58,6955.0,4.22
1.2749246,,,22.0328,,,TESS,1.52,6459.0,4.24006
3.9358604,,,12.0264,,,TESS,1.8,6975.0,4.11
4.1042587,,,10.2079,,,TESS,1.92,5823.0,3.89
0.6534841,,,6.94706,,,TESS,1.53,7540.0,4.31
2.9590176,,,15.6559,,,TESS,1.4,6808.0,4.31
6.6819653,,,14.6987,,,TESS,1.51,10126.0,4.49
3.1409607,,,9.6232,,,TESS,0.83,4924.0,4.5
5.1087099,,,12.7621,,,TESS,0.93,5770.0,4.52
4.6622996,,,15.6435,,,TESS,2.48,6870.0,3.82
748.8277169,,,21.1132,,,TESS,2.11,6713.0,3.94
4.6011828,,,13.7898,,,TESS,1.4,6183.0,4.21
2.767691,,,28.980984,,,TESS,1.54739,6717.03,4.2
4.0557174,,,16.4885,,,TESS,2.2,6664.3,3.81
7.4793374,,,13.4499302,,,TESS,0.969314,5078.0,4.39
2.074205,,,,,,TESS,,6987.0,
2.365766,,,,,,TESS,,4057.4,
1.1167145,,,20.4041,,,TESS,1.22,6611.0,4.41
7.0857491,,,9.46717,,,TESS,1.98,5353.0,4.29
7.3136902,,,10.3927,,,TESS,2.68,5654.0,3.58
0.5979368,,,10.3319,,,TESS,1.38,5812.0,4.18
2.2355936,,,19.1583617,,,TESS,1.74519,6731.0,4.11
3.0773658,,,13.6438,,,TESS,1.75,7277.0,4.17
2.974175,,,3.756355,,,TESS,0.302,3333.0,4.94824
4.8338813,,,16.2870392,,,TESS,1.2713701,6859.0,4.4
7.9674915,,,,,,TESS,,5058.2,
2.6492703,,,12.9788,,,TESS,1.25,5743.0,4.25
7.9486299,,,9.54103,,,TESS,0.93,5742.0,4.51
10.6006859,,,,,,TESS,,6303.2,
4.4834145,,,,,,TESS,,,
3.027103,,,10.9691,,,TESS,1.39,6275.0,4.24
7.7023687,,,14.6181,,,TESS,0.85,5333.0,4.55
4.7190303,,,17.051,,,TESS,1.73,6389.0,4.07
3.6305988,,,5.32844,,,TESS,1.31,5156.0,4.14
0.2750478,,,4.0587998,,,TESS,1.3227299,6218.0,4.26662
16.1565078,,,,,,TESS,,5215.0,
0.2097217,,,11.9597,,,TESS,1.08,6046.0,4.42
2.5665666,,,15.79,,,TESS,1.57,6020.0,4.09
5.7527363,,,,,,TESS,,5951.0,
3.6748618,,,,,,TESS,,6084.3,
3.5678072,,,34.7616,,,TESS,1.71,7819.0,4.24
6.5946181,,,22.1605,,,TESS,2.12,6345.0,3.89
4.2889696,,,20.7112,,,TESS,2.61,6736.9,3.76
2.3696548,,,21.171114,,,TESS,0.697237,3986.0,4.57
3.429078,,,21.1656,,,TESS,1.85,5654.0,3.91
8.5334865,,,4.14687,,,TESS,0.97,5997.0,4.45722
5.6386197,,,13.3798,,,TESS,1.56,5373.0,4.02
0.7702101,,,13.5452,,,TESS,0.68,3601.0,4.58
4.8807474,,,18.7724,,,TESS,1.7,6356.0,4.08
3.1062522,,,12.6882,,,TESS,2.13,5369.0,3.75
21.4921464,,,9.09747,,,TESS,1.11,5520.0,4.34
8.7802662,,,8.87975,,,TESS,1.88,6124.0,3.95
4.8131406,,,15.2753,,,TESS,2.1,6287.0,3.88
13.3178839,,,,,,TESS,,7295.5,
9.7800223,,,9.06075,,,TESS,1.33,6113.0,4.25
5.5846356,,,9.33343,,,TESS,1.99,5698.0,3.84
0.5481573,,,1.3591774,,,TESS,0.751825,4590.0,4.50961
5.5422295,,,14.7328,,,TESS,1.02,5483.0,
15.3392841,,,11.7705,,,TESS,1.02,5483.0,
5.069043,,,13.2155,,,TESS,1.51,6763.0,4.24
3.7318818,,,13.3208,,,TESS,1.23,6129.0,4.32
4.4540914,,,12.2601,,,TESS,1.13,6188.0,4.41
5.7626113,,,10.0697,,,TESS,0.97,5470.0,4.45
6.3084728,,,6.00429,,,TESS,0.97,5840.0,4.48
4.254955,,,14.4712,,,TESS,2.88,8653.0,3.85
2.5432595,,,10.6224,,,TESS,0.66,3757.0,4.61
2.7702532,,,10.2658,,,TESS,0.94,5183.0,4.43
8.1755735,,,17.9327,,,TESS,3.44,9169.0,3.73
1.7100122,,,17.2191,,,TESS,1.51,5720.0,4.16816
6.7107895,,,12.843,,,TESS,0.7,3980.0,4.57
2.6060495,,,6.7707607,,,TESS,0.78826,4471.0,4.49
4.18438,,,14.8687,,,TESS,1.82,10708.0,4.36
8.989491,,,13.4707,,,TESS,2.21,6620.0,3.89
3.4507193,,,8.16973,,,TESS,1.7,5712.0,3.99
2.4533968,,,16.1215,,,TESS,1.7,6333.0,4.07
1.2833689,,,23.5753,,,TESS,1.01,5442.0,4.4
3.3677179,,,12.6215,,,TESS,2.3,5575.2,3.71
6.5859565,,,5.98453,,,TESS,1.41,6353.0,4.24
1.090295,,,8.96609,,,TESS,1.14,5479.0,4.31
2.9412694,,,8.8335566,,,TESS,1.21356,5642.0,4.16735
5.3450209,,,11.8547,,,TESS,2.04,6279.0,3.91
12.975062,,,11.8674,,,TESS,1.5,6480.9,4.2
2.244541,,,13.6382,,,TESS,1.03,5455.0,4.39
2.2749988,,,17.0496,,,TESS,0.32,3199.0,4.9
14.7765802,,,10.2309,,,TESS,1.46,6247.0,4.19
2.8846592,,,16.5935,,,TESS,1.42,8219.0,4.44
