period,duration,depth,planet_radius,kepid,koi,disposition,semi_major_axis,source,star_radius,teff,logg,tic,planet_name,host_name,toi
1.208957,1.63,,1.75,,,CONFIRMED,0.02,K2,0.651,4255.0,4.7,TIC 301289516,GJ 9827 b,GJ 9827,
1.208966,1.281,,1.58,,,CONFIRMED,0.0206,K2,0.622,4219.0,4.657,TIC 301289516,GJ 9827 b,GJ 9827,
1.2089765,,,1.529,,,CONFIRMED,,K2,0.579,4294.0,4.682,TIC 301289516,GJ 9827 b,GJ 9827,
1.209,,,1.571,,,CONFIRMED,,K2,0.5994,4255.0,4.7,TIC 301289516,GJ 9827 b,GJ 9827,
1.2089755,1.286,,1.68645,,,CONFIRMED,,K2,0.63,4199.0,4.65321,TIC 301289516,GJ 9827 b,GJ 9827,
1.2089819,,,1.577,,,CONFIRMED,0.0188,K2,0.602,4305.0,,TIC 301289516,GJ 9827 b,GJ 9827,
1.2089749,,,,,,CONFIRMED,,K2,0.651,4255.0,4.7,TIC 301289516,GJ 9827 b,GJ 9827,
1.208974,,,1.44,,,CONFIRMED,0.0189,K2,0.58,4236.0,4.719,TIC 301289516,GJ 9827 b,GJ 9827,
1.2089819,1.2648,,1.577,,,CONFIRMED,0.0188,K2,0.602,4340.0,4.66,TIC 301289516,GJ 9827 b,GJ 9827,
3.648083,1.8264,,1.269,,,CONFIRMED,0.03942,K2,0.613,4269.0,4.651,TIC 301289516,GJ 9827 c,GJ 9827,
3.648095,,,1.201,,,CONFIRMED,,K2,0.579,4294.0,4.682,TIC 301289516,GJ 9827 c,GJ 9827,
3.648096,,,1.241,,,CONFIRMED,0.03925,K2,0.602,4305.0,,TIC 301289516,GJ 9827 c,GJ 9827,
3.64823,1.825,,1.24,,,CONFIRMED,0.0429,K2,0.622,4219.0,4.657,TIC 301289516,GJ 9827 c,GJ 9827,
3.6480957,1.82496,,1.241,,,CONFIRMED,0.03925,K2,0.602,4340.0,4.66,TIC 301289516,GJ 9827 c,GJ 9827,
3.64802,2.19,,1.36,,,CONFIRMED,0.042,K2,0.651,4255.0,4.7,TIC 301289516,GJ 9827 c,GJ 9827,
3.648103,,,1.13,,,CONFIRMED,0.0395,K2,0.58,4236.0,4.719,TIC 301289516,GJ 9827 c,GJ 9827,
3.6481145,,,,,,CONFIRMED,,K2,0.651,4255.0,4.7,TIC 301289516,GJ 9827 c,GJ 9827,
6.2014698,1.2228,,2.022,,,CONFIRMED,0.05591,K2,0.602,4340.0,4.66,TIC 301289516,GJ 9827 d,GJ 9827,
6.201467,1.2264,,2.07,,,CONFIRMED,0.05615,K2,0.613,4269.0,4.651,TIC 301289516,GJ 9827 d,GJ 9827,
6.20183,,,1.98,,,CONFIRMED,0.053,K2,0.58,4236.0,4.7,TIC 301289516,GJ 9827 d,GJ 9827,
6.20142,1.248,,2.04,,,CONFIRMED,0.0611,K2,0.622,4219.0,4.657,TIC 301289516,GJ 9827 d,GJ 9827,
6.20147,,,2.022,,,CONFIRMED,0.0559,K2,0.602,4305.0,,TIC 301289516,GJ 9827 d,GJ 9827,
6.20141,1.6,,2.1,,,CONFIRMED,0.06,K2,0.651,4255.0,4.7,TIC 301289516,GJ 9827 d,GJ 9827,
6.201812,,,1.89,,,CONFIRMED,0.0563,K2,0.58,4236.0,4.719,TIC 301289516,GJ 9827 d,GJ 9827,
6.20183,,,1.955,,,CONFIRMED,,K2,0.579,4294.0,4.682,TIC 301289516,GJ 9827 d,GJ 9827,
3.79985297,,,,,,CONFIRMED,,K2,0.617,4390.0,4.667,TIC 284326455,HAT-P-54 b,HAT-P-54,
3.799847,,,10.581296,,,CONFIRMED,0.04122,K2,0.617,4390.0,,TIC 284326455,HAT-P-54 b,HAT-P-54,
3.79985358153,1.8114914,,13.26706229,,,CONFIRMED,,K2,0.759375,4133.4,4.48806,TIC 284326455,HAT-P-54 b,HAT-P-54,
3.7998534,,,,,,CONFIRMED,,K2,0.617,4390.0,4.667,TIC 284326455,HAT-P-54 b,HAT-P-54,
3.7998529,,,,,,CONFIRMED,,K2,,,,TIC 284326455,HAT-P-54 b,HAT-P-54,
3.799878,1.7616,,11.8,,,CONFIRMED,,K2,0.693,,,TIC 284326455,HAT-P-54 b,HAT-P-54,
3.7999139,1.76,,10.8,,,CONFIRMED,,K2,0.64,4171.0,,TIC 284326455,HAT-P-54 b,HAT-P-54,
3.799847,,,10.581296,,,CONFIRMED,0.04117,K2,0.617,4390.0,4.667,TIC 284326455,HAT-P-54 b,HAT-P-54,
3.80001,1.79808,,40.0,,,CONFIRMED,,K2,0.68,4441.0,4.631,TIC 284326455,HAT-P-54 b,HAT-P-54,
2.79082479,,,,,,CONFIRMED,,K2,,,,TIC 84339983,HAT-P-56 b,HAT-P-56,
2.790963,2.3,,17.0,,,CONFIRMED,0.0447,K2,1.88,6863.0,4.08,TIC 84339983,HAT-P-56 b,HAT-P-56,
2.7908821,2.19,,19.1,,,CONFIRMED,,K2,1.8,6659.0,,TIC 84339983,HAT-P-56 b,HAT-P-56,
2.7908235,,,,,,CONFIRMED,,K2,1.428,6566.0,4.24,TIC 84339983,HAT-P-56 b,HAT-P-56,
2.790825,,,,,,CONFIRMED,,K2,1.428,6566.0,4.24,TIC 84339983,HAT-P-56 b,HAT-P-56,
2.790862,2.3136,,16.72,,,CONFIRMED,,K2,1.439,,,TIC 84339983,HAT-P-56 b,HAT-P-56,
2.7908327,2.27112,,16.432394,,,CONFIRMED,0.0423,K2,1.428,6566.0,4.24,TIC 84339983,HAT-P-56 b,HAT-P-56,
2.790833,,,,,,CONFIRMED,,K2,,6568.0,4.26,TIC 84339983,HAT-P-56 b,HAT-P-56,
2.7908327,,,16.432394,,,CONFIRMED,0.04232,K2,1.428,6566.0,,TIC 84339983,HAT-P-56 b,HAT-P-56,
2.79082852671,2.2599869,,16.75594879,,,CONFIRMED,,K2,1.4707,6635.91,4.24728,TIC 84339983,HAT-P-56 b,HAT-P-56,
2.79083,,,16.92559,,,CONFIRMED,,K2,1.47,6566.0,3.39,TIC 84339983,HAT-P-56 b,HAT-P-56,
3.619188,,,18.03,,,CONFIRMED,0.0507,K2,1.54,6563.0,4.19,TIC 11439959,HATS-11 b,HATS-11,
3.6191613,4.3656,,16.92559,,,CONFIRMED,0.04614,K2,1.444,6060.0,4.118,TIC 11439959,HATS-11 b,HATS-11,
3.619167,4.3896,,17.7,,,CONFIRMED,,K2,1.51,,,TIC 11439959,HATS-11 b,HATS-11,
3.6191634,4.36848,,16.667783,,,CONFIRMED,,K2,1.46198,5871.0,4.13349,TIC 11439959,HATS-11 b,HATS-11,
3.619192,4.4208,,10.2,,,CONFIRMED,,K2,0.89,,,TIC 11439959,HATS-11 b,HATS-11,
3.6191546,,,,,,CONFIRMED,,K2,1.444,6060.0,4.118,TIC 11439959,HATS-11 b,HATS-11,
3.142833,4.5576,,15.13215,,,CONFIRMED,0.04795,K2,2.21,6408.0,3.923,TIC 11270200,HATS-12 b,HATS-12,
3.142811,4.572,,5.69,,,CONFIRMED,,K2,0.822,,,TIC 11270200,HATS-12 b,HATS-12,
3.14272,4.4808,,7.8,,,CONFIRMED,,K2,1.22,,,TIC 11270200,HATS-12 b,HATS-12,
3.142846,,,8.84505104,,,CONFIRMED,,K2,1.29462,6235.0,4.22,TIC 11270200,HATS-12 b,HATS-12,
3.1428347,4.52376,,15.513256,,,CONFIRMED,,K2,,,,TIC 11270200,HATS-12 b,HATS-12,
3.142702,,,7.76,,,CONFIRMED,0.0441,K2,1.17,6357.0,4.36,TIC 11270200,HATS-12 b,HATS-12,
4.1752387,3.46272,,13.843115,,,CONFIRMED,0.05425,K2,1.155,6149.0,4.4,TIC 119262291,HATS-36 b,HATS-36,
4.175187,3.3792,,13.4,,,CONFIRMED,,K2,1.15,,,TIC 119262291,HATS-36 b,HATS-36,
4.175235,3.432,,12.77,,,CONFIRMED,,K2,1.0878,,,TIC 119262291,HATS-36 b,HATS-36,
4.175186,,,12.92,,,CONFIRMED,0.0523,K2,1.1,5950.0,4.4,TIC 119262291,HATS-36 b,HATS-36,
1.915298,3.5592,,17.2,,,CONFIRMED,,K2,1.94,,,TIC 12611594,HATS-9 b,HATS-9,
1.9153073,3.4968,,11.937585,,,CONFIRMED,0.03048,K2,1.503,5366.0,4.095,TIC 12611594,HATS-9 b,HATS-9,
1.9153073,,,11.937585,,,CONFIRMED,0.03048,K2,1.503,5366.0,,TIC 12611594,HATS-9 b,HATS-9,
1.915291,,,13.85,,,CONFIRMED,0.0312,K2,1.56,5599.0,4.1,TIC 12611594,HATS-9 b,HATS-9,
1.915311,3.50832,,13.1414316,,,CONFIRMED,,K2,1.58042,5494.0,4.02415,TIC 12611594,HATS-9 b,HATS-9,
1.9153196,3.5496,,14.42,,,CONFIRMED,,K2,1.592,,,TIC 12611594,HATS-9 b,HATS-9,
9.55237,3.775,,2.44,,,CONFIRMED,0.0907,K2,1.296,6327.0,4.252,TIC 56815340,HD 106315 b,HD 106315,
9.554515,,,2.32948654,,,CONFIRMED,,K2,1.273595,6321.0,4.19,TIC 56815340,HD 106315 b,HD 106315,
9.55288,,,2.4,,,CONFIRMED,,K2,1.269,6364.0,4.291,TIC 56815340,HD 106315 b,HD 106315,
9.55385,3.816,,2.4,,,CONFIRMED,0.08887,K2,1.281,6254.0,4.234,TIC 56815340,HD 106315 b,HD 106315,
9.55287,,,,,,CONFIRMED,,K2,1.269,6364.0,,TIC 56815340,HD 106315 b,HD 106315,
9.55804,3.5,,2.32,,,CONFIRMED,0.0905,K2,1.29,6277.0,4.25,TIC 56815340,HD 106315 b,HD 106315,
9.5521,3.96,,2.23,,,CONFIRMED,0.09012,K2,1.18,6290.0,4.29,TIC 56815340,HD 106315 b,HD 106315,
21.05652,,,4.379,,,CONFIRMED,,K2,1.269,6364.0,4.291,TIC 56815340,HD 106315 c,HD 106315,
21.05652,4.728,,,,,CONFIRMED,,K2,1.269,6364.0,,TIC 56815340,HD 106315 c,HD 106315,
21.05704,4.638,,4.35,,,CONFIRMED,0.1536,K2,1.296,6327.0,4.252,TIC 56815340,HD 106315 c,HD 106315,
21.058,4.728,,4.4,,,CONFIRMED,0.1503,K2,1.281,6254.0,4.234,TIC 56815340,HD 106315 c,HD 106315,
21.05683,4.3776,,4.05,,,CONFIRMED,,K2,1.2427,6498.0,4.37319,TIC 56815340,HD 106315 c,HD 106315,
21.05731,,,4.98,,,CONFIRMED,,K2,1.31,6256.0,4.235,TIC 56815340,HD 106315 c,HD 106315,
21.0576,4.693,,3.95,,,CONFIRMED,0.1526,K2,1.18,6290.0,4.29,TIC 56815340,HD 106315 c,HD 106315,
21.057504,,,4.29405386,,,CONFIRMED,,K2,1.273595,6321.0,4.19,TIC 56815340,HD 106315 c,HD 106315,
21.05788,4.4,,4.31,,,CONFIRMED,0.1533,K2,1.29,6277.0,4.25,TIC 56815340,HD 106315 c,HD 106315,
21.056614,,,,,,CONFIRMED,,K2,1.18,6290.0,4.29,TIC 56815340,HD 106315 c,HD 106315,
21.05603,,,4.786,,,CONFIRMED,,K2,1.299,6244.0,,TIC 56815340,HD 106315 c,HD 106315,
1.62116,3.28,,1.31,,,CONFIRMED,0.02732,K2,1.59,5799.0,4.05,TIC 346250894,HD 137496 b,HD 137496,
479.9,,,,,,CONFIRMED,1.2163,K2,1.59,5799.0,4.05,TIC 346250894,HD 137496 c,HD 137496,
10.6413,,,0.91,,,CONFIRMED,0.0952,K2,1.147,5784.0,4.32,TIC 248608315,HD 224018 b,HD 224018,
36.57669,,,2.42,,,CONFIRMED,0.217,K2,1.147,5784.0,4.32,TIC 248608315,HD 224018 c,HD 224018,
138.0731,,,2.4,,,CONFIRMED,0.53,K2,1.147,5784.0,4.32,TIC 248608315,HD 224018 d,HD 224018,
0.959641,,,1.67,,,CONFIRMED,0.01796,K2,0.88,5261.0,,TIC 318707987,HD 3167 b,HD 3167,
0.959628,1.65,,1.557,,,CONFIRMED,,K2,0.828,5370.0,4.52,TIC 318707987,HD 3167 b,HD 3167,
0.959665,,,1.62377492,,,CONFIRMED,,K2,0.836616,5366.0,4.54,TIC 318707987,HD 3167 b,HD 3167,
0.959641,1.622,,1.7,,,CONFIRMED,0.01815,K2,0.86,5261.0,4.47,TIC 318707987,HD 3167 b,HD 3167,
0.959622,,,1.6,,,CONFIRMED,,K2,0.83,5438.0,4.6,TIC 318707987,HD 3167 b,HD 3167,
,,,,,,CONFIRMED,,K2,,,,TIC 318707987,HD 3167 b,HD 3167,
0.959641,,,1.7,,,CONFIRMED,,K2,0.872,5261.0,4.47,TIC 318707987,HD 3167 b,HD 3167,
0.95965428,1.609,,1.627,,,CONFIRMED,0.01802,K2,0.871,5300.0,4.47,TIC 318707987,HD 3167 b,HD 3167,
0.959628,1.6488,,1.8,,,CONFIRMED,,K2,0.88,,,TIC 318707987,HD 3167 b,HD 3167,
0.96,,,1.626,,,CONFIRMED,,K2,0.88,5261.0,4.47,TIC 318707987,HD 3167 b,HD 3167,
0.959624,,,1.7,,,CONFIRMED,0.0186,K2,0.87,5528.0,4.53,TIC 318707987,HD 3167 b,HD 3167,
0.959632,1.65,,1.574,,,CONFIRMED,0.01752,K2,0.835,5286.0,4.51,TIC 318707987,HD 3167 b,HD 3167,
29.875221,,,2.3,,,CONFIRMED,,K2,0.83,5438.0,4.6,TIC 318707987,HD 3167 c,HD 3167,
29.83832,,,2.86,,,CONFIRMED,0.1841,K2,0.87,5528.0,4.53,TIC 318707987,HD 3167 c,HD 3167,
,,,,,,CONFIRMED,,K2,,,,TIC 318707987,HD 3167 c,HD 3167,
29.8454,,,3.0,,,CONFIRMED,0.1776,K2,0.88,5261.0,,TIC 318707987,HD 3167 c,HD 3167,
,,,,,,CONFIRMED,,K2,,,,TIC 318707987,HD 3167 c,HD 3167,
29.8454,5.15,,3.01,,,CONFIRMED,0.1795,K2,0.86,5261.0,4.47,TIC 318707987,HD 3167 c,HD 3167,
29.8464948,4.869,,2.923,,,CONFIRMED,0.1783,K2,0.871,5300.0,4.47,TIC 318707987,HD 3167 c,HD 3167,
29.84622,4.81,,2.74,,,CONFIRMED,0.1806,K2,0.835,5286.0,4.51,TIC 318707987,HD 3167 c,HD 3167,
29.8454,4.81,,2.85,,,CONFIRMED,,K2,0.828,5370.0,4.52,TIC 318707987,HD 3167 c,HD 3167,
29.844982,,,2.83066164,,,CONFIRMED,,K2,0.836616,5366.0,4.54,TIC 318707987,HD 3167 c,HD 3167,
29.839835,5.0592,,3.0,,,CONFIRMED,,K2,0.88,,,TIC 318707987,HD 3167 c,HD 3167,
29.8454,,,3.01,,,CONFIRMED,,K2,0.872,5261.0,4.47,TIC 318707987,HD 3167 c,HD 3167,
8.4783,,,,,,CONFIRMED,0.07703,K2,0.871,5300.0,4.47,TIC 318707987,HD 3167 d,HD 3167,
8.4112,,,,,,CONFIRMED,0.0763,K2,0.88,5261.0,,TIC 318707987,HD 3167 d,HD 3167,
8.509,,,,,,CONFIRMED,,K2,0.872,5261.0,4.47,TIC 318707987,HD 3167 d,HD 3167,
8.509,,,,,,CONFIRMED,0.07757,K2,0.86,5261.0,4.47,TIC 318707987,HD 3167 d,HD 3167,
96.63,,,,,,CONFIRMED,0.3885,K2,0.88,5261.0,,TIC 318707987,HD 3167 e,HD 3167,
102.09,,,,,,CONFIRMED,0.4048,K2,0.871,5300.0,4.47,TIC 318707987,HD 3167 e,HD 3167,
15.61136332661,3.2002615,,2.90333467,,,CONFIRMED,,K2,1.22568,6061.77,4.31439,TIC 175193677,HD 73344 b,HD 73344,
15.611,3.304,,2.884,,,CONFIRMED,0.131,K2,1.22,6252.6,4.372,TIC 175193677,HD 73344 b,HD 73344,
15.604,,,,,,CONFIRMED,0.1296,K2,1.22,6148.0,4.36,TIC 175193677,HD 73344 b,HD 73344,
15.613426,3.0144,,3.0,,,CONFIRMED,,K2,1.438,6460.0,4.264,TIC 175193677,HD 73344 b,HD 73344,
0.719573,1.7976,,1.613,,,CONFIRMED,0.0166,K2,1.22,,4.34,TIC 55315929,HD 80653 b,HD 80653,
0.719573,,,1.613,,,CONFIRMED,0.01661,K2,1.22,5959.0,,TIC 55315929,HD 80653 b,HD 80653,
0.71957120984,1.7575219,,1.61084174,,,CONFIRMED,,K2,1.25505,5910.0,4.27216,TIC 55315929,HD 80653 b,HD 80653,
0.719597,1.5336,,,,,CONFIRMED,,K2,1.224,6080.0,4.338,TIC 55315929,HD 80653 b,HD 80653,
11.814417,,,,,,CONFIRMED,,K2,1.657,5499.0,4.044,TIC 350020859,HD 89345 b,HD 89345,
11.8144024,5.65,,,,,CONFIRMED,,K2,1.657,5499.0,,TIC 350020859,HD 89345 b,HD 89345,
11.8143,5.7336,,7.39794,,,CONFIRMED,0.1066,K2,1.747,5576.0,4.016,TIC 350020859,HD 89345 b,HD 89345,
11.81399,,,6.86,,,CONFIRMED,0.105,K2,1.657,5499.0,4.044,TIC 350020859,HD 89345 b,HD 89345,
11.8143,5.7072,,7.263432,,,CONFIRMED,0.1115,K2,1.733,5622.0,4.083,TIC 350020859,HD 89345 b,HD 89345,
11.81417261526,5.5649352,,6.97249322,,,CONFIRMED,,K2,1.78598,5609.0,3.93083,TIC 350020859,HD 89345 b,HD 89345,
9.1004157,2.431,,2.469,,,CONFIRMED,0.0792,K2,0.758,5048.0,4.582,TIC 422618449,HIP 116454 b,HIP 116454,
9.100412,2.181,,2.59387,,,CONFIRMED,,K2,0.77,5013.7,4.58,TIC 422618449,HIP 116454 b,HIP 116454,
9.1205,,,2.53,,,CONFIRMED,0.0906,K2,0.716,5089.0,4.59,TIC 422618449,HIP 116454 b,HIP 116454,
9.0949,,,2.53,,,CONFIRMED,0.07765,K2,0.716,5089.0,,TIC 422618449,HIP 116454 b,HIP 116454,
9.1205,,,2.46598,,,CONFIRMED,,K2,0.72,5089.0,4.59,TIC 422618449,HIP 116454 b,HIP 116454,
15.5718552,4.931,,2.44317,,,CONFIRMED,,K2,1.31,6352.33,4.30502,TIC 366443426,HIP 41378 b,HIP 41378,
15.57208,,,2.595,,,CONFIRMED,,K2,1.273,6320.0,4.294,TIC 366443426,HIP 41378 b,HIP 41378,
15.572098,,,,,,CONFIRMED,,K2,1.343,6226.0,,TIC 366443426,HIP 41378 b,HIP 41378,
15.5712,,,2.9,,,CONFIRMED,,K2,1.4,6199.0,4.18,TIC 366443426,HIP 41378 b,HIP 41378,
31.70648,,,,,,CONFIRMED,,K2,1.343,6226.0,,TIC 366443426,HIP 41378 c,HIP 41378,
31.70603,,,2.727,,,CONFIRMED,,K2,1.273,6320.0,4.294,TIC 366443426,HIP 41378 c,HIP 41378,
31.71802083162,2.3326321,,2.29980485,,,CONFIRMED,,K2,1.30883,6352.33,4.30502,TIC 366443426,HIP 41378 c,HIP 41378,
31.6978,,,2.56,,,CONFIRMED,,K2,1.4,6199.0,4.18,TIC 366443426,HIP 41378 c,HIP 41378,
278.3618,,,,,,CONFIRMED,,K2,1.28,,,TIC 366443426,HIP 41378 d,HIP 41378,
278.3618,,,3.54,,,CONFIRMED,,K2,1.273,6320.0,4.294,TIC 366443426,HIP 41378 d,HIP 41378,
156.0,12.71,,3.96,,,CONFIRMED,,K2,1.4,6199.0,4.18,TIC 366443426,HIP 41378 d,HIP 41378,
1114.0,,,,,,CONFIRMED,,K2,1.343,6226.0,,TIC 366443426,HIP 41378 d,HIP 41378,
48.1,12.71,,,,,CONFIRMED,,K2,1.35,6199.0,4.2,TIC 366443426,HIP 41378 d,HIP 41378,
,,,,,,CONFIRMED,,K2,1.343,6226.0,,TIC 366443426,HIP 41378 e,HIP 41378,
369.0,,,4.92,,,CONFIRMED,,K2,1.273,6320.0,4.294,TIC 366443426,HIP 41378 e,HIP 41378,
131.0,13.007,,5.51,,,CONFIRMED,,K2,1.4,6199.0,4.18,TIC 366443426,HIP 41378 e,HIP 41378,
1084.0,,,,,,CONFIRMED,,K2,1.343,6226.0,,TIC 366443426,HIP 41378 f,HIP 41378,
324.0,18.998,,10.2,,,CONFIRMED,,K2,1.4,6199.0,4.18,TIC 366443426,HIP 41378 f,HIP 41378,
542.07975,,,9.2,,,CONFIRMED,,K2,1.273,6320.0,4.294,TIC 366443426,HIP 41378 f,HIP 41378,
46.4,18.998,,,,,CONFIRMED,,K2,1.35,6199.0,4.2,TIC 366443426,HIP 41378 f,HIP 41378,
19.30553,,,3.773,,,CONFIRMED,,K2,0.956,5533.0,4.47,TIC 363573185,K2-10 b,K2-10,
19.307044,,,3.73470986,,,CONFIRMED,,K2,0.902012,5638.0,4.53,TIC 363573185,K2-10 b,K2-10,
19.3044,,,3.84,,,CONFIRMED,,K2,0.98,5620.0,4.5,TIC 363573185,K2-10 b,K2-10,
19.30691,,,3.92,,,CONFIRMED,0.1374,K2,0.93,5647.0,,TIC 363573185,K2-10 b,K2-10,
19.30481,3.8064,,2.98,,,CONFIRMED,,K2,0.721,,,TIC 363573185,K2-10 b,K2-10,
19.292062,4.413,,,,,CONFIRMED,,K2,0.968923,5533.0,4.4536,TIC 363573185,K2-10 b,K2-10,
19.307107,3.8,,3.83,,,CONFIRMED,,K2,0.86,5454.0,,TIC 363573185,K2-10 b,K2-10,
19.3037,3.777,,4.37,,,CONFIRMED,0.137,K2,1.08,5581.0,4.333,TIC 363573185,K2-10 b,K2-10,
1.673833,,,3.59,,,CONFIRMED,0.0296,K2,1.22,6168.0,4.35,TIC 307733361,K2-100 b,K2-100,
1.67389,,,3.57,,,CONFIRMED,,K2,1.227,6044.0,4.4,TIC 307733361,K2-100 b,K2-100,
1.6739024,1.6056,,3.45,,,CONFIRMED,0.0422,K2,1.19,6120.0,4.36,TIC 307733361,K2-100 b,K2-100,
1.673916,1.55,,3.5,,,CONFIRMED,,K2,1.19,6120.0,,TIC 307733361,K2-100 b,K2-100,
1.6739029,1.355,,3.44449,,,CONFIRMED,,K2,1.22,6115.5,4.33,TIC 307733361,K2-100 b,K2-100,
1.6739035,,,3.88,,,CONFIRMED,0.0301,K2,1.24,5945.0,4.33,TIC 307733361,K2-100 b,K2-100,
1.673847,1.5408,,3.6,,,CONFIRMED,,K2,1.23,,,TIC 307733361,K2-100 b,K2-100,
1.674,1.398,,,,,CONFIRMED,,K2,1.21742,6115.49,4.32901,TIC 307733361,K2-100 b,K2-100,
1.673918,,,4.67,,,CONFIRMED,,K2,1.572,,,TIC 307733361,K2-100 b,K2-100,
1.67344228,2.125,,,,,CONFIRMED,,K2,1.21742,6115.49,4.32901,TIC 307733361,K2-100 b,K2-100,
1.673737,1.4784,,1.52,,,CONFIRMED,,K2,1.273,,,TIC 307733361,K2-100 b,K2-100,
1.6739,,,,,,CONFIRMED,,K2,1.21742,6115.49,4.32901,TIC 307733361,K2-100 b,K2-100,
14.6762429,,,2.0,,,CONFIRMED,0.1124,K2,0.76,4927.0,4.59,TIC 175265494,K2-101 b,K2-101,
14.675828,,,1.85,,,CONFIRMED,,K2,0.725,,,TIC 175265494,K2-101 b,K2-101,
14.66146147,5.347,,,,,CONFIRMED,,K2,0.800765,4695.41,4.50612,TIC 175265494,K2-101 b,K2-101,
14.67665,3.336,,1.94,,,CONFIRMED,,K2,0.682,,,TIC 175265494,K2-101 b,K2-101,
14.6843,,,,,,CONFIRMED,,K2,0.800765,4695.41,4.50612,TIC 175265494,K2-101 b,K2-101,
14.677214,,,2.19420598,,,CONFIRMED,,K2,0.769722,4942.0,4.66,TIC 175265494,K2-101 b,K2-101,
14.677286,3.23,,2.0,,,CONFIRMED,,K2,0.73,4819.0,,TIC 175265494,K2-101 b,K2-101,
9.9147,,,,,,CONFIRMED,,K2,0.768432,4638.0,4.53373,TIC 175262071,K2-102 b,K2-102,
9.915615,2.66,,1.3,,,CONFIRMED,,K2,0.71,4695.0,,TIC 175262071,K2-102 b,K2-102,
1.974172,,,0.99,,,CONFIRMED,,K2,0.303,,,TIC 175194958,K2-104 b,K2-104,
1.974991,1.692,,,,,CONFIRMED,,K2,0.484,3820.0,4.773,TIC 175194958,K2-104 b,K2-104,
1.97419,1.27,,1.9,,,CONFIRMED,,K2,0.48,3660.0,,TIC 175194958,K2-104 b,K2-104,
1.974202,1.584,,2.43,,,CONFIRMED,,K2,0.5573,,,TIC 175194958,K2-104 b,K2-104,
1.974238,,,1.96,,,CONFIRMED,0.023,K2,0.492279,3546.46,,TIC 175194958,K2-104 b,K2-104,
1.9741954,,,1.79,,,CONFIRMED,0.0242,K2,0.48,3712.0,4.78,TIC 175194958,K2-104 b,K2-104,
1.9741,,,,,,CONFIRMED,,K2,0.502513,3578.0,4.73521,TIC 175194958,K2-104 b,K2-104,
1.974,1.40712,,,,,CONFIRMED,,K2,0.502513,3578.0,4.73521,TIC 175194958,K2-104 b,K2-104,
8.26345949,3.704,,,,,CONFIRMED,,K2,0.915405,5411.15,4.48843,TIC 6892385,K2-105 b,K2-105,
8.26679,,,3.40690334,,,CONFIRMED,,K2,0.908831,5475.0,4.51,TIC 6892385,K2-105 b,K2-105,
8.267084,3.4008,,3.5,,,CONFIRMED,,K2,0.98,,,TIC 6892385,K2-105 b,K2-105,
8.26698,3.4104,,3.55,,,CONFIRMED,,K2,0.947,,,TIC 6892385,K2-105 b,K2-105,
8.2669589,3.328,,3.44807,,,CONFIRMED,,K2,0.92,5411.1,4.49,TIC 6892385,K2-105 b,K2-105,
8.267,3.216,,,,,CONFIRMED,,K2,0.915405,5411.15,4.48843,TIC 6892385,K2-105 b,K2-105,
8.267704,,,3.37,,,CONFIRMED,0.0796,K2,0.91,5464.0,4.51,TIC 6892385,K2-105 b,K2-105,
8.266902,3.46224,,3.59,,,CONFIRMED,0.081,K2,0.95,5434.0,4.477,TIC 6892385,K2-105 b,K2-105,
8.26726,,,3.4,,,CONFIRMED,,K2,0.905,5373.0,4.45,TIC 6892385,K2-105 b,K2-105,
8.2669928,,,3.59,,,CONFIRMED,0.0833,K2,0.97,5636.0,4.49,TIC 6892385,K2-105 b,K2-105,
8.2669897,3.43,,,,,CONFIRMED,,K2,0.97,5636.0,,TIC 6892385,K2-105 b,K2-105,
3.3139095,3.2232,,17.38,,,CONFIRMED,,K2,1.908,,,TIC 414843476,K2-107 b,K2-107,
3.31392,3.19,,16.14096,,,CONFIRMED,0.048,K2,1.78,6030.0,4.07,TIC 414843476,K2-107 b,K2-107,
3.313959,,,15.98,,,CONFIRMED,0.0475,K2,1.81,6061.0,4.04,TIC 414843476,K2-107 b,K2-107,
3.313944,2.9808,,14.4,,,CONFIRMED,,K2,1.73,,,TIC 414843476,K2-107 b,K2-107,
3.313921,,,12.04276422,,,CONFIRMED,,K2,1.334682,6178.0,4.24,TIC 414843476,K2-107 b,K2-107,
3.3139151,,,,,,CONFIRMED,,K2,1.78,6030.0,4.07,TIC 414843476,K2-107 b,K2-107,
4.73360988,3.605,,,,,CONFIRMED,,K2,1.75896,5496.0,3.93163,TIC 27635334,K2-108 b,K2-108,
4.733999,,,5.33,,,CONFIRMED,0.0581,K2,1.76,5599.0,4.02,TIC 27635334,K2-108 b,K2-108,
4.73355750515,3.2089234,,5.38526663,,,CONFIRMED,,K2,1.75896,5496.0,3.93163,TIC 27635334,K2-108 b,K2-108,
4.73379,,,7.56448313,,,CONFIRMED,,K2,2.306381,5414.0,3.75,TIC 27635334,K2-108 b,K2-108,
4.73363,3.6288,,5.81,,,CONFIRMED,,K2,1.797,,,TIC 27635334,K2-108 b,K2-108,
4.734006,3.5496,,5.3,,,CONFIRMED,,K2,1.77,,,TIC 27635334,K2-108 b,K2-108,
4.73401,,,5.28,,,CONFIRMED,,K2,1.75,5474.0,3.99,TIC 27635334,K2-108 b,K2-108,
4.73401,,,5.28,,,CONFIRMED,0.0573,K2,1.75,5474.0,3.99,TIC 27635334,K2-108 b,K2-108,
